,Cardiac_corr,Cardiac_pval,Cardiac_qval,Cardiac_ci_low,Cardiac_ci_high,gene_annotation
ENSMUSG00000020908,0.40623248943802676,0.0,0.0,0.39808404637485173,0.4143168336093573,Myh3
ENSMUSG00000060044,0.40615713652646784,0.0,0.0,0.39800810205541687,0.41424207929736523,Tmem26
ENSMUSG00000026239,0.40611120149446367,0.0,0.0,0.397961806556776,0.41419650911732536,Pde6d
ENSMUSG00000024172,0.406076980700328,0.0,0.0,0.3979273172482895,0.41416256010516433,St6gal2
ENSMUSG00000024909,0.4060738792244286,0.0,0.0,0.39792419143771735,0.4141594832601135,Efemp2
ENSMUSG00000025358,0.4060448345362278,0.0,0.0,0.3978949188694604,0.4141306692258089,Cdk2
ENSMUSG00000061524,0.4060035230257183,0.0,0.0,0.39785328326392283,0.4140896857563485,Zic2
ENSMUSG00000040717,0.40586352142107845,0.0,0.0,0.3977121835752519,0.4139507956143509,Il17rd
ENSMUSG00000029819,0.4058631026027793,0.0,0.0,0.39771176147258536,0.41395038012045515,Npy
ENSMUSG00000021559,0.4058298119842973,0.0,0.0,0.39767820980056423,0.4139173537381114,Dapk1
ENSMUSG00000051786,0.4057792605952855,0.0,0.0,0.39762726204669435,0.4138672035476698,Tubgcp6
ENSMUSG00000058706,0.4057505027106378,0.0,0.0,0.39759827869878817,0.41383867387662754,0610030E20Rik
ENSMUSG00000066113,0.40569822529155397,0.0,0.0,0.3975455914637815,0.41378681127414935,Adamtsl1
ENSMUSG00000038058,0.4056830825952752,0.0,0.0,0.3975303300701142,0.41377178872399356,Nod1
ENSMUSG00000038217,0.4056237294772006,0.0,0.0,0.3974705117507657,0.4137129064866505,Tlcd2
ENSMUSG00000029363,0.40559148631733805,0.0,0.0,0.39743801590266226,0.413680919101033,Rfc5
ENSMUSG00000005705,0.4055462051721424,0.0,0.0,0.39739237992562776,0.41363599712235766,Agrp
ENSMUSG00000030873,0.4054029203785017,0.0,0.0,0.3972479725902813,0.41349384859302574,Scnn1b
ENSMUSG00000037104,0.4053867643739191,0.0,0.0,0.3972316900394102,0.41347782068260885,Socs5
ENSMUSG00000043635,0.40535352112970297,0.0,0.0,0.39719818642461746,0.41344484099432127,Adamts3
ENSMUSG00000024941,0.40529012652438734,0.0,0.0,0.3971342953549133,0.4133819489292427,Scyl1
ENSMUSG00000027883,0.4051862088714371,0.0,0.0,0.3970295640590173,0.4132788548828802,Gpsm2
ENSMUSG00000035439,0.4051439780491063,0.0,0.0,0.39698700264316716,0.41323695870458477,Haus8
ENSMUSG00000007458,0.40511938742730763,0.0,0.0,0.3969622195359453,0.4132125629271653,M6pr
ENSMUSG00000020467,0.4050552774633319,0.0,0.0,0.3968976078010778,0.4131489608853976,Efemp1
ENSMUSG00000075020,0.4050258407880339,0.0,0.0,0.3968679407601766,0.413119757400768,Mir670hg
ENSMUSG00000002949,0.4049906817363989,0.0,0.0,0.3968325065830891,0.4130848768493542,Timm44
ENSMUSG00000051177,0.4049857224578236,0.0,0.0,0.3968275084992873,0.4130799568520713,Plcb1
